Stations_id, von_datum,bis_datum,Stationshoehe, geoBreite,geoLaenge ,Stationsname, Bundesland, Abgabe
4108,19690101,20241030,53,52.161,13.3814,Rehagen,Brandenburg,Frei
4109,19310101,20241030,586,50.2214,12.0275,Rehau,Bayern,Frei
4110,18870101,20241030,101,53.442,13.4628,Rehberg,Mecklenburg-Vorpommern,Frei
4111,19310101,20060331,683,51.729,10.539,Rehberger Grabenhaus,Niedersachsen,Frei
4112,20061201,20241030,60,52.4396,9.1335,Rehburg-Loccum,Niedersachsen,Frei
4114,19540101,20011231,61,52.5314,13.9113,Rehfelde,Brandenburg,Frei
4115,19310101,19741231,457,48.9167,10.8833,Rehlingen,Bayern,Frei
4116,19510101,20021231,192,49.3406,6.5901,Rehlingen-Niedaltdorf,Saarland,Frei
4117,18881027,20051231,25,53.7851,11.045,Rehna,Mecklenburg-Vorpommern,Frei
4118,19410101,20050630,187,49.7225,8.8659,Reichelsheim-Beerfurth,Hessen,Frei
4119,19410101,20021231,134,50.3333,8.85,Reichelsheim-Dorn-Assenheim,Hessen,Frei
4120,19510101,19761231,315,49.6667,8.85,Reichelsheim-Ober-Ostern,Hessen,Frei
4121,19510101,20241030,209,49.7086,8.8563,Reichelsheim/Odenwald,Hessen,Frei
4122,19410101,19701230,535,49.6833,12.5167,Reichenau,Bayern,Frei
4123,19910101,19930731,400,50.6333,12.3,Reichenbach,Sachsen,Frei
4125,18970101,20061130,470,47.7238,12.874,"Reichenhall, Bad",Bayern,Frei
4126,19410101,20060228,525,48.1983,12.2838,Reichertsheim,Bayern,Frei
4127,19911001,20241030,347,50.9906,7.6958,Reichshof-Eckenhagen,Nordrhein-Westfalen,Frei
4128,20230202,20241030,450,50.7339,13.2194,Lengefeld-Reifland,Sachsen,
4129,19410101,20031231,103,49.2939,8.5668,Reilingen,Baden-Württemberg,Frei
4130,19310101,20111031,35,53.5167,10.2333,Reinbek,Schleswig-Holstein,Frei
4131,19500301,20061231,140,51.2581,13.6169,Reinersdorf,Sachsen,Frei
4132,19310101,20241030,115,51.4841,9.6121,Reinhardshagen-Vaake,Hessen,Frei
4133,19710101,20021231,232,50.896,14.1851,Reinhardtsdorf,Sachsen,Frei
4134,19510101,20241030,172,49.8366,8.8806,Otzberg-Habitzheim,Hessen,Frei
4135,19510101,20241030,336,51.4248,10.1898,Reinholterode,Thüringen,Frei
4136,19360101,20061231,265,51.0099,13.358,Reinsberg,Sachsen,Frei
4137,19160201,20061231,118,51.2909,11.605,"Reinsdorf, Kreis Nebra",Sachsen-Anhalt,Frei
4138,19690101,20030831,106,51.902,13.2186,"Reinsdorf, Kreis Teltow-Fläming",Brandenburg,Frei
4139,19510101,20041231,484,49.6725,6.8793,Reinsfeld,Rheinland-Pfalz,Frei
4140,19690101,20021231,141,51.7543,11.3533,Reinstedt,Sachsen-Anhalt,Frei
4141,19410101,20061231,50,53.2402,10.5856,Reinstorf-Holzen,Niedersachsen,Frei
4142,19310101,19631230,634,47.8167,11.8167,Reisach,Bayern,Frei
4143,19510101,20051231,430,48.5093,12.6504,Reisbach-Haberskirchen,Bayern,Frei
4144,19310101,19981231,400,48.5868,12.6635,Reisbach-Oberhausen,Bayern,Frei
4145,19410101,20051231,435,48.2905,12.7234,Reischach,Bayern,Frei
4147,19410101,20061231,25,53.4318,9.3564,Reith,Niedersachsen,Frei
4148,19690101,20011231,15,52.4889,14.6162,Reitwein,Brandenburg,Frei
4149,19470101,20241030,774,50.5477,13.2239,Marienberg-Reitzenhain,Sachsen,Frei
4150,19410101,20241030,59,51.8118,7.0907,Reken,Nordrhein-Westfalen,Frei
4151,19510101,20021231,317,50.7607,11.2272,Remda,Thüringen,Frei
4152,19710101,19771231,760,47.6783,8.1527,Remetschwiel,Baden-Württemberg,Frei
4153,18871201,20061231,208,51.1667,7.2167,Remscheid (Eschbachtal),Nordrhein-Westfalen,Frei
4154,19320401,20180630,345,51.18,7.2505,Remscheid-Lennep,Nordrhein-Westfalen,Frei
4155,19410101,20241030,215,48.8586,9.2482,Remseck/Neckar-Aldingen,Baden-Württemberg,Frei
4156,19310101,19980228,8,54.2878,9.6749,Rendsburg,Schleswig-Holstein,Frei
4157,19850601,20031130,315,50.5052,7.4881,Rengsdorf (Kurort),Rheinland-Pfalz,Frei
4158,19791101,20021231,285,50.5,7.5,Rengsdorf,Rheinland-Pfalz,Frei
4159,19310101,20241030,523,48.8104,10.936,Tagmersheim-Blossenau,Bayern,Frei
4160,19410101,20241030,478,48.7425,8.924,Renningen-Ihinger Hof,Baden-Württemberg,Frei
4161,19550131,19950228,285,50.7944,11.8513,Renthendorf,Thüringen,Frei
4162,18880101,20051231,18,54.1062,11.6207,"Rerik, Ostseebad",Mecklenburg-Vorpommern,Frei
4163,19690101,20020831,45,53.729,11.5021,Retgendorf,Mecklenburg-Vorpommern,Frei
4164,19610101,20020731,565,49.0482,12.4263,Rettenbach-Aumbach,Bayern,Frei
4165,19510101,20241030,855,47.5855,10.323,Rettenberg-Kranzegg,Bayern,Frei
4166,19410101,20021231,360,48.5051,9.1833,Reutlingen-Betzingen,Baden-Württemberg,Frei
4167,18980601,20130720,370,49.8633,7.3378,Rhaunen,Rheinland-Pfalz,Frei
4168,19310101,19950331,70,51.8667,8.3,Rheda-Wiedenbrück,Nordrhein-Westfalen,Frei
4169,19580101,20241030,131,48.6703,7.9939,Rheinau-Memprechtshofen,Baden-Württemberg,Frei
4170,19310101,20201101,180,50.6244,6.945,Rheinbach,Nordrhein-Westfalen,Frei
4171,19310101,19970131,25,51.5534,6.5912,Rheinberg,Nordrhein-Westfalen,Frei
4172,19010601,20011231,395,50.006,7.6739,Rheinböllen,Rheinland-Pfalz,Frei
4173,19310101,20000531,37,52.2742,7.4567,Rheine,Nordrhein-Westfalen,Frei
4175,19530901,20241030,283,47.559,7.7721,Rheinfelden,Baden-Württemberg,Frei
4176,19690101,20241030,57,53.1109,12.8951,Rheinsberg/Mark,Brandenburg,Frei
4177,19310101,20241030,116,48.9726,8.3301,Rheinstetten,Baden-Württemberg,Frei
4178,19690101,20051231,24,52.7475,12.332,Rhinow,Brandenburg,Frei
4179,19310101,20011231,235,49.2736,8.0974,Rhodt,Rheinland-Pfalz,Frei
4180,19310101,19730831,736,50.4333,9.9833,Rhönhaus,Bayern,Frei
4181,19610101,19701230,785,50.5167,10.0667,Rhönhof,Bayern,Frei
4183,19410101,20031231,54,52.4347,10.509,Ribbesbüttel,Niedersachsen,Frei
4184,19470101,20241030,9,54.2377,12.433,Ribnitz-Damgarten,Mecklenburg-Vorpommern,Frei
4185,19710101,20241030,363,48.9555,11.728,Riedenburg,Bayern,Frei
4186,19410101,20061231,319,49.5642,9.938,Riedenheim-Stalldorf,Bayern,Frei
4187,19690101,20141231,194,51.7348,11.1655,Quedlinburg-Rieder,Sachsen-Anhalt,Frei
4188,19410101,20020831,484,47.8424,12.2024,Riedering,Bayern,Frei
4189,19510101,20241030,534,48.1479,9.4596,"Altheim, Kreis Biberach",Baden-Württemberg,Frei
4191,19510101,19790228,715,47.85,8.6167,Riedöschingen,Baden-Württemberg,Frei
4192,19410101,19851231,88,49.8333,8.4667,Riedstadt-Erfelden,Hessen,Frei
4193,19710101,20041231,275,49.3164,6.9407,Riegelsberg,Saarland,Frei
4194,19410101,20051231,332,48.9154,12.3396,Riekofen,Bayern,Frei
4195,19310101,19720531,416,47.7333,8.8333,Rielasingen,Baden-Württemberg,Frei
4196,19310101,20051231,198,50.0946,9.6364,Rieneck,Bayern,Frei
4197,19100501,20241030,139,51.3001,13.2506,Riesa (West),Sachsen,Frei
4198,19310101,20061231,80,51.8261,8.4354,Rietberg,Nordrhein-Westfalen,Frei
4199,19580813,20001231,145,51.3912,14.782,Rietschen,Sachsen,Frei
4200,19690101,20031231,33,52.373,12.6365,Rietz bei Brandenburg,Brandenburg,Frei
4201,19321115,19601230,1620,47.4342,10.9866,Riffelriß,Bayern,Frei
4202,19410101,19991231,185,49.6167,8.75,Rimbach,Hessen,Frei
4203,19510101,19911031,903,49.2418,12.9067,Rimbach/Oberpfalz -Hohenbogen,Bayern,Frei
4204,19310101,20061231,230,49.85,9.9667,Rimpar,Bayern,Frei
4205,19310101,20051231,320,49.9267,9.9719,Rimpar-Gramschatz,Bayern,Frei
4206,19690101,19931231,46,52.3833,11.9,Ringfurth,Sachsen-Anhalt,Frei
4207,19510101,20041231,395,51.069,10.0749,Ringgau-Renda,Hessen,Frei
4208,19510101,19601230,460,50.0667,6.3333,Ringhuscheid,Rheinland-Pfalz,Frei
4209,19460501,20061231,154,51.1062,10.9595,Ringleben,Thüringen,Frei
4210,19310101,20060731,84,52.2,9.1167,Rinteln-Steinbergen,Niedersachsen,Frei
4211,20060915,20241030,493,48.4245,8.3303,"Rippoldsau, Bad",Baden-Württemberg,
4212,19470701,20241029,309,50.5084,10.4365,Ritschenhausen,Thüringen,Frei
4213,19690101,20021231,245,51.6381,11.4622,Ritterode,Sachsen-Anhalt,Frei
4214,19450401,20081231,673,50.4574,12.8176,Rittersgrün,Sachsen,Frei
4215,19500101,20011231,305,50.9427,12.0429,Gera-Roben-Steinbrücken,Thüringen,Frei
4216,19690101,20011231,35,52.6983,11.6991,Rochau-Schartau,Sachsen-Anhalt,Frei
4217,19640603,20061231,185,51.0421,12.8117,Rochlitz,Sachsen,Frei
4218,19800101,20241030,300,50.3311,10.7918,Rodach,Bayern,Frei
4219,19690101,20241030,512,50.3965,6.8568,Rodder,Rheinland-Pfalz,Frei
4220,19310101,20040930,128,50.1405,9.0276,Rodenbach-Niederrodenbach,Hessen,Frei
4221,19510101,20111231,140,52.2817,9.3942,Lauenau-Feggendorf,Niedersachsen,Frei
4222,19630101,20060131,464,50.5263,12.4091,Rodewisch,Sachsen,Frei
4223,18941201,20020630,363,49.2059,12.5093,Roding,Bayern,Frei
4224,19510101,20241030,388,49.2412,12.4125,Roding-Neubäu,Bayern,Frei
4226,19110701,20241030,73,53.3704,12.6174,Röbel/Müritz,Mecklenburg-Vorpommern,Frei
4227,19510101,20061231,118,51.4506,12.7781,Röcknitz,Sachsen,Frei
4228,19410101,20051231,402,50.2816,11.0729,Rödental-Thierach,Bayern,Frei
4229,19690101,20021231,205,51.9644,11.0014,Röderhof,Sachsen-Anhalt,Frei
4230,19310101,20241030,137,49.9832,8.8395,Rödermark-Ober-Roden,Hessen,Frei
4231,18900810,20241030,84,52.2104,8.4722,Rödinghausen-Bruchmühlen,Nordrhein-Westfalen,Frei
4232,19690101,20240101,48,53.6092,11.0247,Rögnitz,Mecklenburg-Vorpommern,Frei
4233,19360401,19531129,397,50.3833,9.5167,Röhrigshof bei Schlüchtern,Hessen,Frei
4234,19510101,19731231,492,48.3333,11.4333,Röhrmoos,Bayern,Frei
4235,19780101,20021231,495,48.3374,11.4228,Röhrmoos-Großinzemoos,Bayern,Frei
4236,18990131,20051231,480,48.7532,13.4983,Röhrnbach,Bayern,Frei
4237,19010101,20071231,300,50.396,10.5323,Römhild,Thüringen,Frei
4238,19910101,20031231,50,53.0963,10.6498,Römstedt,Niedersachsen,Frei
4239,19410101,20061231,162,50.9279,7.1709,Rösrath-Forsbach,Nordrhein-Westfalen,Frei
4240,19480101,19920930,440,50.6407,6.2058,Roetgen,Nordrhein-Westfalen,Frei
4241,19310101,20061231,393,50.6582,6.2083,Rötgen (Dreilägerbachtalsperre),Nordrhein-Westfalen,Frei
4242,19690101,20241030,136,51.1931,12.4137,Rötha,Sachsen,Frei
4243,19840501,20051231,330,49.4761,11.2236,Röthenbach/Pegnitz,Bayern,Frei
4244,19870601,20031231,450,49.3403,12.5729,Rötz-Steegen,Bayern,Frei
4245,19690101,20011231,62,53.6926,11.0083,Roggendorf,Mecklenburg-Vorpommern,Frei
4246,19280410,20241029,47,53.661,13.4119,Roggenhagen,Mecklenburg-Vorpommern,Frei
4247,19471101,19930430,330,50.5833,10.5,Rohr,Thüringen,Frei
4248,19510101,20241030,402,49.3082,10.9183,Rohr/Mittelfranken-Dechendorf,Bayern,Frei
4249,19690101,19981231,250,51.0681,11.3969,Rohrbach,Thüringen,Frei
4251,19510101,20241030,1067,47.4069,10.1676,Oberstdorf-Rohrmoos,Bayern,Frei
4252,18990601,20021231,285,50.8513,12.1877,Ronneburg,Thüringen,Frei
4253,19410101,20241030,145,50.209,9.0382,Ronneburg-Hüttengesäß,Hessen,Frei
4254,19310101,20000430,240,50.9456,9.8771,Ronshausen,Hessen,Frei
4255,19310101,19850331,319,51.55,10.0167,Roringen,Niedersachsen,Frei
4256,19410101,19921231,157,50.2713,8.7068,Rosbach vor der Höhe -Rodheim,Hessen,Frei
4257,19610101,20061231,187,51.4918,9.8657,Rosdorf-Mengershausen,Niedersachsen,Frei
4258,19310101,19701230,590,51.7833,10.45,Rose (Grabenhaus),Niedersachsen,Frei
4259,19510101,20241027,676,48.2912,8.6948,Rosenfeld-Bickelsberg,Baden-Württemberg,Frei
4260,19510101,19980430,125,53.4,9.85,"Rosengarten, Kreis Harburg",Niedersachsen,Frei
4261,19500101,20240415,444,47.8819,12.1249,Rosenheim,Bayern,Frei
4262,19690101,20051231,73,53.626,13.035,Rosenow,Mecklenburg-Vorpommern,Frei
4264,18951008,20050131,120,51.2601,11.8971,Roßbach-Lunstädt,Sachsen-Anhalt,Frei
4265,19450301,20240201,394,50.7041,10.2099,Roßdorf,Thüringen,Frei
4266,19310101,19651230,120,50.8167,7.5333,Rossel,Nordrhein-Westfalen,Frei
4267,19690101,20241030,76,51.8983,12.197,Dessau-Roßlau-Rodleben,Sachsen-Anhalt,Frei
4268,19410101,20011031,398,49.3903,10.8865,Roßtal,Bayern,Frei
4269,19510101,19980331,201,51.0596,13.1816,Roßwein,Sachsen,Frei
4270,19000101,20051231,20,54.0826,12.1228,Rostock,Mecklenburg-Vorpommern,Frei
4271,19200101,20241030,5,54.1803,12.0808,Rostock-Warnemünde,Mecklenburg-Vorpommern,Frei
4272,19310101,19791231,619,48,10,Rot an der Rot-Spindelwag,Baden-Württemberg,Frei
4274,19510101,20011231,353,50.5619,7.3509,Rote Kreuz,Rheinland-Pfalz,Frei
4275,19010101,20241030,32,53.1289,9.3398,Rotenburg (Wümme),Niedersachsen,Frei
4276,19310101,20041231,266,51.05,9.7667,Rotenburg/Fulda -Seifertshausen,Hessen,Frei
4277,19310101,20241030,190,51.0084,9.6881,Rotenburg-Braach,Hessen,Frei
4278,19310101,20081231,340,49.2511,11.0934,Roth bei Nürnberg,Bayern,Frei
4280,20131212,20241030,386,49.2162,11.1035,Roth,Bayern,Frei
4282,19510101,20241030,24,53.5954,13.8121,Rothemühl,Mecklenburg-Vorpommern,Frei
4283,19510101,20041231,224,49.5339,8.9154,Rothenberg-Finkenbach,Hessen,Frei
4284,19410101,20241030,363,49.9685,9.4001,Rothenbuch,Bayern,Frei
4285,19410101,19970930,248,49.945,9.4783,Rothenbuch-Erlenfurt,Bayern,Frei
4286,18931201,20071231,85,51.644,11.751,Rothenburg,Sachsen-Anhalt,Frei
4287,18941001,20241030,415,49.3849,10.1732,Rothenburg ob der Tauber,Bayern,Frei
4288,19510101,20241030,96,52.1038,8.1809,"Rothenfelde, Bad",Niedersachsen,Frei
4290,19510101,20170418,14,53.5169,14.2044,Rothenklempenow,Mecklenburg-Vorpommern,Frei
4291,19800101,19901231,560,51.6333,10.7333,Rothesütte,Thüringen,Frei
4293,19580101,20051130,747,47.6819,11.7714,Rottach-Egern,Bayern,Frei
4294,19790701,20241030,360,48.4704,8.9687,Rottenburg-Kiebingen,Baden-Württemberg,Frei
4295,19410101,20020131,349,48.4573,8.8976,"Rottenburg-Niedernau, Bad",Baden-Württemberg,Frei
4296,19410101,20051231,435,48.7401,12.0871,Rottenburg/Niederbayern -Oberroning,Bayern,Frei
4297,19410101,20241030,419,48.744,12.0083,Rottenburg/Niederbayern-Niedereulenbach,Bayern,Frei
4298,19510101,20241030,388,48.3617,13.1939,Rotthalmünster,Bayern,Frei
4299,19690101,20011231,203,51.5154,10.947,Rottleberode,Sachsen-Anhalt,Frei
4300,19410101,20241030,588,48.1815,8.6356,Rottweil,Baden-Württemberg,Frei
4301,19410101,20241030,102,49.8502,7.871,"Kreuznach, Bad",Rheinland-Pfalz,Frei
4302,19510101,20031231,284,48.889,9.5245,Rudersberg,Baden-Württemberg,Frei
4303,19510101,20051031,395,48.6532,13.4233,Ruderting,Bayern,Frei
4304,19460101,20000630,193,50.726,11.3689,Rudolstadt,Thüringen,Frei
4305,18870101,20161231,388,51.7576,10.8501,Oberharz am Brocken-Rübeland,Sachsen-Anhalt,Frei
4306,19310101,19971231,126,49.9872,7.9355,Rüdesheim,Hessen,Frei
4307,19510101,19940731,460,50.0167,7.8833,Rüdesheim-Kammerforst,Hessen,Frei
4308,19710101,20241030,403,50.0517,7.8876,Rüdesheim-Presberg,Hessen,Frei
4309,19510101,20221231,62,52.7241,13.6191,Rüdnitz,Brandenburg,Frei
4310,19510101,20241030,105,49.1609,8.3009,Rülzheim,Rheinland-Pfalz,Frei
4311,19450401,20061231,213,51.1094,13.2758,Ketzerbachtal-Klessig,Sachsen,Frei
4312,19510101,20241030,12,52.861,7.1025,Haren-Rütenbrock,Niedersachsen,Frei
4313,19310101,20241030,370,51.4966,8.4342,Rüthen,Nordrhein-Westfalen,Frei
4314,19690101,20241030,31,53.8049,11.2067,Rüting-Diedrichshagen,Mecklenburg-Vorpommern,Frei
4315,19610101,20241030,914,48.5615,8.2228,Baiersbronn-Ruhestein,Baden-Württemberg,Frei
4316,19461206,20061231,470,50.8902,10.3654,Ruhla,Thüringen,Frei
4317,19360101,20051231,98,51.4543,13.8629,Ruhland,Brandenburg,Frei
4318,19310101,20061231,692,47.731,12.661,Ruhpolding,Bayern,Frei
4319,19410101,20241030,746,47.7111,12.6214,Ruhpolding-Seehaus,Bayern,Frei
4320,19880601,19920930,36,54.0934,10.2223,Ruhwinkel,Schleswig-Holstein,Frei
4321,19310101,20051231,153,50.4333,8.1667,Runkel-Eschenau,Hessen,Frei
4322,19360101,20010930,550,50.5094,11.5761,Ruppersdorf,Thüringen,Frei
4323,19510101,20241030,461,49.6468,7.8837,Ruppertsecken,Rheinland-Pfalz,Frei
4324,19410101,19870430,142,50.8396,7.4098,Ruppichteroth-Bröleck,Nordrhein-Westfalen,Frei
4325,19870801,20061231,236,50.8588,7.5048,Ruppichteroth-Dörgen,Nordrhein-Westfalen,Frei
4326,19310101,20061231,205,50.8444,7.4478,Ruppichteroth-Scheid,Nordrhein-Westfalen,Frei
4327,19310101,19710731,797,48.8765,13.049,Rusel-Irlmoos,Bayern,Frei
4328,19510101,19960430,167,48.2576,7.7439,Rust,Baden-Württemberg,Frei
4329,19510101,20210228,77,53.2466,13.3052,Rutenberg,Brandenburg,Frei
4330,19520101,19800331,449,48.8026,8.9557,Rutesheim,Baden-Württemberg,Frei
4332,19510101,20061231,235,50.6563,11.3894,Saalfeld,Thüringen,Frei
4333,19361001,20220531,258,50.8582,11.9789,Saara-Großsaara,Thüringen,Frei
4334,19510101,19990531,188,49.2364,6.9801,Saarbrücken (Schleuse),Saarland,Frei
4336,19510101,20241030,319,49.2128,7.1077,Saarbrücken-Ensheim,Saarland,Frei
4337,19610101,19701230,210,49.2333,7.0667,Saarbrücken-Schafbrücke,Saarland,Frei
4339,19480101,20010331,193,49.2231,7.0168,Saarbrücken-Sankt Johann,Saarland,Frei
4341,19610101,20041231,180,49.6086,6.5465,Saarburg,Rheinland-Pfalz,Frei
4342,19450901,20011231,555,50.4582,10.9945,Saargrund,Thüringen,Frei
4343,19790101,19971231,180,49.3256,6.7354,Saarlouis,Saarland,
4344,19510101,19861231,177,49.3167,6.75,Saarlouis (A),Saarland,Frei
4346,19690101,20051231,45,52.2869,14.0621,"Saarow-Pieskow, Bad",Brandenburg,Frei
4347,19480101,20241030,293,51.5909,10.5691,"Sachsa, Bad",Niedersachsen,Frei
4348,19690101,20220201,54,51.8761,11.8796,Barby-Sachsendorf-Patzetz,Sachsen-Anhalt,Frei
4349,19871101,20241030,251,48.9569,9.0711,Sachsenheim,Baden-Württemberg,Frei
4350,19660101,20081231,339,47.5619,7.9399,"Säckingen, Bad (Bergseestr.)",Baden-Württemberg,
4351,19510101,20241030,295,47.5582,7.9773,"Säckingen, Bad/ Rhein",Baden-Württemberg,Frei
4352,19690101,20241030,5,54.5159,13.5305,Sagard,Mecklenburg-Vorpommern,Frei
4354,19850901,20241030,457,48.7826,13.3166,Saldenburg-Entschenreuth,Bayern,Frei
4355,19510101,20051231,572,48.7612,13.3811,Saldenburg-Stadl,Bayern,Frei
4356,19310101,20051231,558,48.1277,10.4782,Salgen,Bayern,Frei
4357,19710101,20051231,140,51.5909,13.8513,Sallgast,Brandenburg,Frei
4358,19410101,20020430,610,47.7222,7.7741,Sallneck,Baden-Württemberg,Frei
4359,19310101,19981231,125,52.0592,10.0116,"Salzdetfurth, Bad",Niedersachsen,Frei
4360,19470901,20061231,81,51.694,12.1699,Salzfurtkapelle,Sachsen-Anhalt,Frei
4361,19510101,19751231,141,52.0333,10.35,Salzgitter-Hohenrode (A),Niedersachsen,Frei
4362,19310101,20241030,155,52.1249,10.2917,Salzgitter-Lichtenberg,Niedersachsen,Frei
4363,19510101,20061231,110,52.0619,10.4401,Salzgitter-Ohlendorf,Niedersachsen,Frei
4364,19650101,19991231,138,52.0355,10.3054,Salzgitter-Ringelheim,Niedersachsen,Frei
4365,19310101,20241030,41,53.2226,10.1751,"Salzhausen, Kreis Harburg",Niedersachsen,Frei
4366,19310101,19951231,133,52.0667,9.6,Salzhemmendorf,Niedersachsen,Frei
4367,19920401,20220630,175,52.0781,9.552,Salzhemmendorf-Lauenstein,Niedersachsen,Frei
4368,19510101,20241030,93,51.7098,8.5796,Salzkotten,Nordrhein-Westfalen,Frei
4369,19690101,19951231,80,51.5333,11.8333,Salzmünde,Sachsen-Anhalt,Frei
4370,19310101,20101231,252,50.6167,9.5,"Salzschlirf, Bad",Hessen,Frei
4371,19350101,20241030,135,52.1042,8.7521,"Salzuflen, Bad",Nordrhein-Westfalen,Frei
4372,19461201,20061231,268,50.8063,10.2294,"Salzungen, Bad//Werra",Thüringen,Frei
4373,19360114,20241030,29,52.8568,11.1319,Salzwedel,Sachsen-Anhalt,Frei
4374,20040314,20241030,687,47.7774,12.2102,Samerberg-Geisenkam,Bayern,
4375,19690101,20021231,49,52.2614,11.5613,Samswegen,Sachsen-Anhalt,Frei
4376,19510101,20241001,6,54.3556,13.2907,Samtens,Mecklenburg-Vorpommern,Frei
4377,19410101,20241030,518,50.3518,10.0034,Sandberg,Bayern,Frei
4378,19610101,20061231,2,53.5087,8.0188,Sanderbusch,Niedersachsen,Frei
4379,19690101,20010630,158,51.679,11.5725,Sandersleben,Sachsen-Anhalt,Frei
4380,19310101,20061231,1,53.3563,8.5193,Sandstedt,Niedersachsen,Frei
4381,18870401,20241030,179,51.4776,11.3123,Sangerhausen,Sachsen-Anhalt,Frei
4382,19510101,19980228,680,51.7167,10.5,Sankt Andreasberg,Niedersachsen,Frei
4383,19310101,19941231,785,51.7833,10.55,Sankt Andreasberg-Oderbrück,Niedersachsen,Frei
4384,19310101,20061231,428,51.6926,10.5673,Sankt Andreasberg-Oderhaus,Niedersachsen,Frei
4385,19310101,19940731,66,50.7616,7.1711,Sankt Augustin-Hangelar,Nordrhein-Westfalen,Frei
4386,19410101,20061231,795,47.761,8.1247,Sankt Blasien,Baden-Württemberg,Frei
4387,19310101,20241030,805,49.0029,12.8237,Sankt Englmar,Bayern,Frei
4388,19891201,20010630,835,48.1238,8.318,Sankt Georgen/Schwarzwald,Baden-Württemberg,Frei
4389,19820101,19951231,683,48.4321,9.3781,Sankt Johann-Gächingen,Baden-Württemberg,Frei
4390,19630101,20041231,896,48.0091,8.0966,Sankt Märgen,Baden-Württemberg,
4391,19510401,19691031,3,53.9878,9.1125,Sankt Michaelisdonn,Schleswig-Holstein,Frei
4392,19310101,20241030,755,48.8861,13.4261,Sankt Oswald-Riedlhütte,Bayern,Frei
4393,19510101,20241030,5,54.3279,8.6031,Sankt Peter-Ording,Schleswig-Holstein,Frei
4394,19120101,20020930,729,48.0158,8.0394,Sankt Peter/Schwarzwald,Baden-Württemberg,Frei
4395,19610101,19941231,292,49.4647,7.175,Sankt Wendel,Saarland,Frei
4396,19510101,19601231,400,49.4672,7.2036,Sankt Wendel-Hof,Saarland,Frei
4397,19780201,20051231,400,49.5025,7.202,Sankt Wendel-Urweiler,Saarland,Frei
4398,19310101,20061231,61,52.2475,9.8452,Sarstedt,Niedersachsen,Frei
4399,19800401,20061231,58,52.5647,10.627,Sassenburg-Platendorf,Niedersachsen,Frei
4400,19410101,20241030,171,51.5439,8.1808,"Sassendorf, Bad-Beusingsen",Nordrhein-Westfalen,Frei
4401,19500101,19800630,81,51.6334,8.1872,"Sassendorf, Bad-Ostinghausen",Nordrhein-Westfalen,Frei
4402,19510101,20230101,83,54.5192,13.6179,Sassnitz,Mecklenburg-Vorpommern,Frei
4403,18850601,20241028,4,53.1039,7.6504,Saterland-Ramsloh,Niedersachsen,Frei
4404,19510101,20061231,7,53.0468,7.7438,Saterland-Sedelsberg,Niedersachsen,Frei
4405,19410101,20241030,34,54.6854,9.6261,Satrup,Schleswig-Holstein,Frei
4406,18940101,20061231,39,53.3816,9.5974,Sauensiek,Niedersachsen,Frei
4407,19310101,20051231,652,47.9613,11.5958,Sauerlach-Altkirchen,Bayern,Frei
4408,19410101,19651230,538,48.1833,9.65,Sauggart,Baden-Württemberg,Frei
4409,19710101,20241030,630,47.9874,9.4583,"Saulgau, Bad-Bolstern",Baden-Württemberg,Frei
4410,19460701,20061231,670,50.7167,13.4333,Sayda,Sachsen,Frei
4411,19791201,20241030,155,49.9195,8.9672,Schaafheim-Schlierbach,Hessen,Frei
4412,19690101,20241030,95,52.198,11.4218,Hohe Börde-Schackensleben,Sachsen-Anhalt,Frei
4413,19610101,20241030,555,47.9767,11.4693,Schäftlarn-Kloster Schäftlarn,Bayern,Frei
4414,19690101,20021231,153,51.379,11.7774,Schafstädt,Sachsen-Anhalt,Frei
4415,19410101,20011231,775,47.7897,11.6878,Schaftlach,Bayern,Frei
4416,19310101,19790630,423,49.2167,10.0833,Schainbach,Baden-Württemberg,Frei
4417,19460101,20001231,397,50.3946,11.0084,Schalkau,Thüringen,Frei
4418,19510101,20051231,315,49.5422,7.7173,Schallodenbach,Rheinland-Pfalz,Frei
4419,19470101,20241030,212,47.9557,7.7133,Schallstadt-Mengen,Baden-Württemberg,Frei
4420,19690101,20020331,2,54.5259,13.2249,Schaprode-Granskevitz,Mecklenburg-Vorpommern,Frei
4421,19310101,19970630,154,51.9333,9.6333,Scharfoldendorf,Niedersachsen,Frei
4422,19410101,20041231,338,51.2851,9.347,Schauenburg-Hoof,Hessen,Frei
4423,19410101,20020531,1218,47.9099,7.8916,Schauinsland,Baden-Württemberg,Frei
4425,19510101,19651231,569,49.4864,7.029,Schaumberg-Tholey,Saarland,Frei
4426,19410101,20020831,270,49.3928,9.2672,Schefflenz-Unterschefflenz,Baden-Württemberg,Frei
4427,18900301,20011231,620,50.4919,11.0769,Scheibe-Alsbach,Thüringen,Frei
4428,19790101,20051231,650,50.4905,11.0772,Scheibe-Alsbach/Schwarza,Thüringen,Frei
4429,19811201,19940831,778,47.588,9.85,Scheidegg,Bayern,Frei
4430,19690101,19940930,136,51.1959,12.2277,Scheidens-Werben,Sachsen-Anhalt,Frei
4431,19310101,19790331,62,52.2833,9.05,Scheie,Niedersachsen,Frei
4432,19450801,20241001,778,50.7799,13.6814,Altenberg-Schellerhau,Sachsen,Frei
4433,19870101,20041231,519,48.1994,9.77,Schemmerhofen-Ingerkingen,Baden-Württemberg,Frei
